"user_id","alcohol_id","predicted_value"
"11","50","2.9535916797362813"
"12","1","3.582813998726957"
"12","2","2.6031970326549807"
"12","3","1.6186711168277306"
"12","4","2.2367065737366283"
"12","5","3.815198399833603"
"12","6","1.567261965216449"
"12","7","4.254436037200006"
"12","8","3.4040330996986627"
"12","9","2.7909905967654773"
"12","10","3.38380442124799"
"12","11","3.4007888483598463"
"12","12","3.35898187745125"
"12","13","3.5927226489625212"
"12","14","3.804855816559996"
"12","15","3.5515529851910084"
"12","16","2.1780817123692096"
"12","17","1.2310958550623747"
"12","18","4.586585216266904"
"12","19","4.054920271757925"
"12","20","3.3082454021561323"
"12","21","2.70135480636794"
"12","22","3.18808935255383"
"12","23","2.8041119083611785"
"12","24","3.6095311798552623"
"12","25","3.3944231111808856"
"12","26","2.505527915958443"
"12","27","2.5704975486184796"
"12","28","2.9902648140151182"
"12","29","2.892078533206692"
"12","30","2.926096322574207"
"12","31","3.0142142387446405"
"12","32","2.4331691240649578"
"12","33","3.990264814015119"
"12","34","1.8123736912307962"
"12","35","1.7605334503381072"
"12","36","4.251336332840925"
"12","37","2.415743278931089"
"12","38","2.5631616743963024"
"12","39","3.4479212062667"
"12","40","1.7577886384302777"
"12","41","2.22998668593944"
"12","42","3.286122057661458"
"12","43","3.188925031024287"
"12","44","4.026007141430975"
"12","45","2.767761618776673"
"12","46","3.4201315908940724"
"12","47","3.3874916405450293"
"12","48","4.208443669777628"
"12","49","2.024070253225064"
"12","50","3.801433390479257"
"13","1","3.4181408628143686"
"13","2","2.822533474579551"
"13","3","2.392424727538982"
"13","4","3.827047211872873"
"13","5","2.603634496849568"
"13","6","2.3829059062568954"
"13","7","2.552363210066338"
"13","8","3.1770435358888336"
"13","9","1.6058162804005705"
"13","10","2.393628345579722"
"13","11","2.1720172883084903"
"13","12","2.284013082315871"
"13","13","4.811235149164949"
"13","14","3.8377688226935978"
"13","15","3.365550683816734"
"13","16","2.733555708264113"
"13","17","4.820826351203921"
"13","18","4.180189644044998"
"13","19","3.221297392588453"
"13","20","2.0039603335910563"
"13","21","3.9795835734204186"
"13","22","2.6186329229544105"
"13","23","3.6069816390273965"
"13","24","2.9897579985829"
"13","25","1.197963290503661"
"13","26","3.392961676819854"
"13","27","2.8247394572029467"
"13","28","3.3998515594703598"
"13","29","2.377205093581961"
"13","30","2.1811647172407076"
"13","31","3.4013740903060654"
"13","32","3.6355799449658326"
"13","33","3.3356965166522223"
"13","34","3.2767273456372776"
"13","35","1.7396165158216117"
"13","36","4.821297954116534"
"13","37","1"
"13","38","2.389586988786636"
"13","39","4.195087371747324"
"13","40","1.8175155697149332"
"13","41","2.615468016053886"
"13","42","3.806574726416134"
"13","43","3.4169651683628746"
"13","44","3.0588942934682763"
"13","45","3.0199262889064395"
"13","46","3.210082507434458"
"13","47","2.402814747721734"
"13","48","2.171798447500699"
"13","49","2.5909404714852378"
"13","50","3.612052540110197"
"14","1","2.4632798538152434"
"14","2","2.6245295774583326"
"14","3","3.6452961081127007"
"14","4","2.3872799848491857"
"14","5","3.1835405617360033"
"14","6","3.4805956945679988"
"14","7","3.201608796003419"
"14","8","3.4586020187702764"
"14","9","3.6060342566111023"
"14","10","2.6153331480321014"
"14","11","2.8491259403547082"
"14","12","2.9806421296044907"
"14","13","1.3587472542671593"
"14","14","3.618562106285273"
"14","15","2.426205158899794"
"14","16","2.6814732825700935"
"14","17","4.152433337993614"
"14","18","2.709407783774599"
"14","19","2.9455476717172355"
"14","20","2.3304699127657313"
"14","21","2.733499369775326"
"14","22","3.1256444765648412"
"14","23","2.385846086539465"
"14","24","3.416090760733575"
"14","25","1.9640574968530593"
"14","26","3.6371414803534914"
"14","27","3.90045177237907"
"14","28","2.786214764069888"
"14","29","2.9700249680261193"
"14","30","2.6172724701571792"
"14","31","2.7600268729530386"
"14","32","2.411682567908837"
"14","33","2.456449833093904"
"14","34","2.6371414803534914"
"14","35","2.98175121266469"
"14","36","1.8225243909984212"
"14","37","1.6127200151508145"
"14","38","1.905453465970225"
"14","39","4.821341487615706"
"14","40","4.430532090272982"
"14","41","1.8253848499955663"
"14","42","1.357317024768587"
"14","43","3.6438658786141276"
"14","44","3.725836622374637"
"14","45","2.265190291398993"
"14","46","3.4868282124701153"
"14","47","4.6398225162342674"
"14","48","3.6493394704925604"
"14","49","2.815867895737274"
"14","50","3.4637069403950576"
"15","1","2.7610460716183436"
"15","2","1.7591092147628262"
"15","3","2.0089514567657316"
"15","4","2.4233541312473856"
"15","5","3.402595225856951"
"15","6","3.7990322149202393"
"15","7","3.886669955894944"
"15","8","3.583801333842568"
"15","9","3.5578029471806527"
"15","10","1.9829441990570758"
"15","11","2.8129359398871308"
"15","12","2.5436260277994176"
"15","13","3.386953754296204"
"15","14","3.0799957675702956"
"15","15","3.157040366913958"
"15","16","3.1292816423124608"
"15","17","1.582703711426433"
"15","18","4.235645455461491"
"15","19","4.616212041978814"
"15","20","3.89232448195549"
"15","21","1.3880839890841383"
"15","22","3.386386193300344"
"15","23","2.0097619531994866"
"15","24","1.5897968269460694"
"15","25","1.7800608724391391"
"15","26","1.9501590436474063"
"15","27","1.6425903047928634"
"15","28","2.9995238925168537"
"15","29","2.9106997225755"
"15","30","5"
"15","31","2.950514464600235"
"15","32","2.3950369135770275"
"15","33","2.827272683464999"
"15","34","2.3574096952071364"
"15","35","2.8442177455700537"
"15","36","3.505882337627141"
"15","37","1.7637842102040373"
"15","38","2.143792879085274"
"15","39","4.374836501255454"
"15","40","1.9458630125844538"
"15","41","2.625163498744546"
"15","42","4.275854018055108"
"15","43","2.9475436570154283"
"15","44","2.6417339539985267"
"15","45","3.424532965023359"
"15","46","3.1345503479906913"
"15","47","2.9265819859289595"
"15","48","2.383256119217897"
"15","49","3.234386089611714"
"15","50","2.9493632468457407"
"16","1","1.2859258515444552"
"16","2","2.3967702183608983"
"16","3","2.3698416337626864"
"16","4","3.0453309058860123"
"16","5","2.3689482377056876"
"16","6","4.251737618118912"
"16","7","2.0805384664861464"
"16","8","2.4199802360172473"
"16","9","2.9958315928055366"
"16","10","2.3665029208138733"
"16","11","2.0502856359309396"
"16","12","4.055200405506022"
"16","13","1.8492124795862916"
"16","14","1.7701085957952736"
"16","15","3.4331507459392587"
"16","16","3.3896397260089532"
"16","17","2.6634326361732934"
"16","18","1.1751223298311206"
"16","19","3.8872794525057675"
"16","20","4.3595533478295065"
"16","21","3.038464374389338"
"16","22","4.155525355730676"
"16","23","3.4980001731503108"
"16","24","3.5036843143690657"
"16","25","1.57185170308891"
"16","26","3.617047210538593"
"16","27","3.6229783742497537"
"16","28","3.439481806135495"
"16","29","4.1842523409506445"
"16","30","4.002483919675085"
"16","31","2.9123310411619077"
"16","32","3.1037138744644976"
"16","33","3.174690998698703"
"16","34","3.691254616828503"
"16","35","3.505917392908416"
"16","36","3.4091412961272005"
"16","37","4.214948727310249"
"16","38","1.8373776937694575"
"16","39","4.999999999999999"
"16","40","4.026546547084812"
"16","41","2.2324099335578094"
"16","42","2.6453127469982016"
"16","43","4.159748321804227"
"16","44","1.7946126149416912"
"16","45","4.3595533478295065"
"16","46","1.4913132366027637"
"16","47","3.8937675961824176"
"16","48","4.257713384859935"
"16","49","1"
"16","50","2.308301827367097"
"17","1","4.673842471013078"
"17","2","1.4897931972795055"
"17","3","3.5105156394043124"
"17","4","1.5120155782229183"
"17","5","1.14141328734917"
"17","6","3.4055658457411884"
"17","7","3.89883698538093"
"17","8","3.590825377932998"
"17","9","3.1653336441821853"
"17","10","4.551708947153898"
"17","11","1.3167265101695893"
"17","12","2.65154563786416"
"17","13","2.9110684414329024"
"17","14","3.1822335818348266"
"17","15","2.3385579843026654"
"17","16","3.2063368816628217"
"17","17","3.9526433659074396"
"17","18","1.4695492365147726"
"17","19","3.10285376036919"
"17","20","4.651620090069665"
"17","21","4.152200785696774"
"17","22","3.348767362491798"
"17","23","1.5144012918772196"
"17","24","3.409738756005605"
"17","25","4.368793515371324"
"17","26","1.8331646624378133"
"17","27","2.0848258685825027"
"17","28","3.652184224008268"
"17","29","2.5920900538495744"
"17","30","1.139502530208505"
"17","31","2.8016631309611744"
"17","32","3.8566503143709463"
"17","33","3.5041227725083464"
"17","34","3.8513271782773635"
"17","35","2.2106589891963933"
"17","36","3.9454282402787313"
"17","37","1.1558595891295806"
"17","38","2.458769721218472"
"17","39","3.016894049835688"
"17","40","2.0222223809434126"
"17","41","4.017470987987567"
"17","42","2.326157528986923"
"17","43","4.121576620060059"
"17","44","2.2389387166106363"
"17","45","3.130642371888402"
"17","46","2.35370824103806"
"17","47","1.696759819860671"
"17","48","4.057144322565788"
"17","49","2.7177303291007813"
"17","50","2.4837698982676"
"18","1","2.4158091719864405"
"18","2","3.5427729942795074"
"18","3","3.2398202625158565"
"18","4","2.5032343934454735"
"18","5","3.687857981763561"
"18","6","4.14935313159887"
"18","7","2.2772585043488167"
"18","8","1.7290581494165613"
"18","9","3.734218329987323"
"18","10","2.94643064337194"
"18","11","4.668624044887996"
"18","12","2.052396343037678"
"18","13","3.5655875455686723"
"18","14","2.6308240912947327"
"18","15","2.996385416792131"
"18","16","2.765601612295946"
"18","17","3.3719215804861493"
"18","18","4.403203021422784"
"18","19","2.7583873763336255"
"18","20","3.664258013190631"
"18","21","2.5059195364175815"
"18","22","1.6350412729196415"
"18","23","2.630555462723773"
"18","24","1.5812765772159432"
"18","25","1.447166492259704"
"18","26","1.2818894242933832"
"18","27","2.327279998664565"
"18","28","1.7690231316605427"
"18","29","2.745219318394316"
"18","30","5"
"18","31","3.688526935346006"
"18","32","3.4579007381774236"
"18","33","3.09314564950892"
"18","34","1.880897229480711"
"18","35","2.882025864223301"
"18","36","1.3158737321591945"
"18","37","3.726379630824627"
"18","38","4.33195669428044"
"18","39","4.6678709934046845"
"18","40","1.4210974473862599"
"18","41","4.11993796730628"
"18","42","3.1219136547026483"
"18","43","3.2469845913036592"
"18","44","3.8694396606236947"
"18","45","1.7189795698311423"
"18","46","2.142188802811068"
"18","47","3.5232618035220575"
"18","48","4.156495784837765"
"18","49","3.813253854082653"
"18","50","2.3139493098403734"
"19","1","4.047705232605335"
"19","2","3.5541150546862355"
"19","3","4.457097729224304"
"19","4","2.7644418388946703"
"19","5","1.6368646050750666"
"19","6","3.3536314774152496"
"19","7","1.8519134273932563"
"19","8","4.324726717196198"
"19","9","4.210296863563348"
"19","10","2.21504882231819"
"19","11","2.614688219340731"
"19","12","4.457097729224304"
"19","13","4.511221967531676"
"19","14","1.6146882193407315"
"19","15","3.5476542295305364"
"19","16","3.06870103675739"
"19","17","2.4711462428557454"
"19","18","4.205544904808506"
"19","19","1.152838531361585"
"19","20","4.211714728423798"
"19","21","2.1035080712627154"
"19","22","2.7114563627159165"
"19","23","3.300925103968328"
"19","24","3.794455095191493"
"19","25","1.4618496879791465"
"19","26","2.5333565338123503"
"19","27","4.006211643068953"
"19","28","3.21646668717864"
"19","29","2.6865159873594284"
"19","30","2.8981589756844794"
"19","31","1.9363300247292834"
"19","32","2.4540128174166584"
"19","33","2.304010015775974"
"19","34","4.061961108869859"
"19","35","1.167136227079771"
"19","36","2.747059231368838"
"19","37","3.1718881858346126"
"19","38","1.964925416165656"
"19","39","2.5908866061128615"
"19","40","2.1340380589753023"
"19","41","3.9842844394213635"
"19","42","1.6831101533662896"
"19","43","3.135705105922498"
"19","44","1.9969150881923539"
"19","45","3.5319386689519"
"19","46","3.7021598078393168"
"19","47","4.157590490116426"
"19","48","1.7756546228052106"
"19","49","3.861209982269855"
"19","50","2.1828517876584077"
"20","1","1"
"20","2","3.175114568360134"
"20","3","4.008366317338238"
"20","4","1.716818031271085"
"20","5","2.920235508507336"
"20","6","4.3192268850566276"
"20","7","4.445094612016042"
"20","8","2.977860003515096"
"20","9","3.786765484959633"
"20","10","4.591056606278774"
"20","11","4.408345682378506"
"20","12","3.0285548627546834"
"20","13","2.495122723937009"
"20","14","3.1601453290043713"
"20","15","2.4697645672408486"
"20","16","2.8661150458489675"
"20","17","3.823347429418135"
